Date	Time		Year	Mo	D	Hr	Mn	Height			
2010-05-16	21:25:00	7645	2010	5	16	21	25	5.6			
2010-05-16	21:30:00	7650	2010	5	16	21	30	7.9			
2010-05-16	21:35:00	7655	2010	5	16	21	35	6.7			
2010-05-16	21:40:00	7660	2010	5	16	21	40	5.4			
2010-05-16	21:45:00	7665	2010	5	16	21	45	7.9			
2010-05-16	21:50:00	7670	2010	5	16	21	50	5.4			
2010-05-16	21:55:00	7675	2010	5	16	21	55	5.4			
2010-05-16	22:00:00	7680	2010	5	16	22	0	7.9			
2010-05-16	22:05:00	7685	2010	5	16	22	5	7.9			
2010-05-16	22:10:00	7690	2010	5	16	22	10	7.9			
2010-05-16	22:15:00	7695	2010	5	16	22	15	5.3			
2010-05-16	22:20:00	7700	2010	5	16	22	20	5.3			
2010-05-16	22:25:00	7705	2010	5	16	22	25	5.3			
2010-05-16	22:30:00	7710	2010	5	16	22	30	5.3			
2010-05-16	22:35:00	7715	2010	5	16	22	35	6.6			
2010-05-16	22:40:00	7720	2010	5	16	22	40	7.9			
2010-05-16	22:45:00	7725	2010	5	16	22	45	5.2			
2010-05-16	22:50:00	7730	2010	5	16	22	50	5.3			
2010-05-16	22:55:00	7735	2010	5	16	22	55	5.2			
2010-05-16	23:00:00	7740	2010	5	16	23	0	5.1			
2010-05-16	23:05:00	7745	2010	5	16	23	5	5.1			
2010-05-16	23:10:00	7750	2010	5	16	23	10	5.1			
2010-05-16	23:15:00	7755	2010	5	16	23	15	7.9			
2010-05-16	23:20:00	7760	2010	5	16	23	20	5.1			
2010-05-16	23:25:00	7765	2010	5	16	23	25	5.1			
2010-05-16	23:30:00	7770	2010	5	16	23	30	5.1			
2010-05-16	23:35:00	7775	2010	5	16	23	35	5.1			
2010-05-16	23:40:00	7780	2010	5	16	23	40	5.1			
2010-05-16	23:45:00	7785	2010	5	16	23	45	5.1			
2010-05-16	23:50:00	7790	2010	5	16	23	50	5.1			
2010-05-16	23:55:00	7795	2010	5	16	23	55	5.1			
2010-05-17	00:00:00	7800	2010	5	17	0	0	5.1			
2010-05-17	00:05:00	7805	2010	5	17	0	5	5.2			
2010-05-17	00:10:00	7810	2010	5	17	0	10	5.2			
2010-05-17	00:15:00	7815	2010	5	17	0	15	5.1			
2010-05-17	00:20:00	7820	2010	5	17	0	20	5.1			
2010-05-17	00:25:00	7825	2010	5	17	0	25	5.1			
2010-05-17	00:30:00	7830	2010	5	17	0	30	5.1			
2010-05-17	00:35:00	7835	2010	5	17	0	35	5.1			
2010-05-17	00:40:00	7840	2010	5	17	0	40	5.1			
2010-05-17	00:45:00	7845	2010	5	17	0	45	7.9			
2010-05-17	00:50:00	7850	2010	5	17	0	50	5.1			
2010-05-17	00:55:00	7855	2010	5	17	0	55	5.1			
2010-05-17	01:00:00	7860	2010	5	17	1	0	7.9			
2010-05-17	01:05:00	7865	2010	5	17	1	5	6.5			
2010-05-17	01:10:00	7870	2010	5	17	1	10	5.1			
2010-05-17	01:15:00	7875	2010	5	17	1	15	7.9			
2010-05-17	01:20:00	7880	2010	5	17	1	20	7.9			
2010-05-17	01:25:00	7885	2010	5	17	1	25	5.2			
2010-05-17	01:30:00	7890	2010	5	17	1	30	5.2			
2010-05-17	01:35:00	7895	2010	5	17	1	35	5.2			
2010-05-17	01:40:00	7900	2010	5	17	1	40	5.2			
2010-05-17	01:45:00	7905	2010	5	17	1	45	7.9			
2010-05-17	01:50:00	7910	2010	5	17	1	50	7.9			
2010-05-17	01:55:00	7915	2010	5	17	1	55	5.3			
2010-05-17	02:00:00	7920	2010	5	17	2	0	5.3			
2010-05-17	02:05:00	7925	2010	5	17	2	5	6.6			
2010-05-17	02:10:00	7930	2010	5	17	2	10	7.9			
2010-05-17	02:15:00	7935	2010	5	17	2	15	5.3			
2010-05-17	02:20:00	7940	2010	5	17	2	20	5.4			
2010-05-17	02:25:00	7945	2010	5	17	2	25	5.3			
2010-05-17	02:30:00	7950	2010	5	17	2	30	5.3			
2010-05-17	02:35:00	7955	2010	5	17	2	35	6.6			
2010-05-17	02:40:00	7960	2010	5	17	2	40	7.9			
2010-05-17	02:45:00	7965	2010	5	17	2	45	5.3			
2010-05-17	02:50:00	7970	2010	5	17	2	50	5.4			
2010-05-17	02:55:00	7975	2010	5	17	2	55	5.4			
2010-05-17	03:00:00	7980	2010	5	17	3	0	5.4			
2010-05-17	03:05:00	7985	2010	5	17	3	5	5.4			
2010-05-17	03:10:00	7990	2010	5	17	3	10	5.4			
2010-05-17	03:15:00	7995	2010	5	17	3	15	5.4			
2010-05-17	03:20:00	8000	2010	5	17	3	20	5.4			
2010-05-17	03:25:00	8005	2010	5	17	3	25	5.3			
2010-05-17	03:30:00	8010	2010	5	17	3	30	5.2			
2010-05-17	03:35:00	8015	2010	5	17	3	35	5.2			
2010-05-17	03:40:00	8020	2010	5	17	3	40	5.2			
2010-05-17	03:45:00	8025	2010	5	17	3	45	5.2			
2010-05-17	03:50:00	8030	2010	5	17	3	50	7.9			
2010-05-17	03:55:00	8035	2010	5	17	3	55	7.9			
2010-05-17	04:00:00	8040	2010	5	17	4	0	5.2			
2010-05-17	04:05:00	8045	2010	5	17	4	5	5.2			
2010-05-17	04:10:00	8050	2010	5	17	4	10	5.2			
2010-05-17	04:15:00	8055	2010	5	17	4	15	5.2			
2010-05-17	04:20:00	8060	2010	5	17	4	20	7.9			
2010-05-17	04:25:00	8065	2010	5	17	4	25	7.9			
2010-05-17	04:30:00	8070	2010	5	17	4	30	5.3			
2010-05-17	04:35:00	8075	2010	5	17	4	35	5.3			
2010-05-17	04:40:00	8080	2010	5	17	4	40	5.3			
2010-05-17	04:45:00	8085	2010	5	17	4	45	5.3			
2010-05-17	04:50:00	8090	2010	5	17	4	50	5.3			
2010-05-17	04:55:00	8095	2010	5	17	4	55	7.9			
2010-05-17	05:00:00	8100	2010	5	17	5	0	5.2			
2010-05-17	05:05:00	8105	2010	5	17	5	5	5.3			
2010-05-17	05:10:00	8110	2010	5	17	5	10	5.3			
2010-05-17	05:15:00	8115	2010	5	17	5	15	5.3			
2010-05-17	05:20:00	8120	2010	5	17	5	20	5.3			
2010-05-17	05:25:00	8125	2010	5	17	5	25	5.3			
2010-05-17	05:30:00	8130	2010	5	17	5	30	5.3			
2010-05-17	05:35:00	8135	2010	5	17	5	35	5.3			
2010-05-17	05:40:00	8140	2010	5	17	5	40	5.3			
2010-05-17	05:45:00	8145	2010	5	17	5	45	5.3			
2010-05-17	05:50:00	8150	2010	5	17	5	50	5.3			
2010-05-17	05:55:00	8155	2010	5	17	5	55	5.3			
2010-05-17	06:00:00	8160	2010	5	17	6	0	5.3			
2010-05-17	06:05:00	8165	2010	5	17	6	5	6.6			
2010-05-17	06:10:00	8170	2010	5	17	6	10	7.9			
2010-05-17	06:15:00	8175	2010	5	17	6	15	7.9			
2010-05-17	06:20:00	8180	2010	5	17	6	20	7.9			
2010-05-17	06:25:00	8185	2010	5	17	6	25	7.9			
2010-05-17	06:30:00	8190	2010	5	17	6	30	7.9			
2010-05-17	06:35:00	8195	2010	5	17	6	35	7.9			
2010-05-17	06:40:00	8200	2010	5	17	6	40	7.9			
2010-05-17	06:45:00	8205	2010	5	17	6	45	7.9			
2010-05-17	06:50:00	8210	2010	5	17	6	50	7.9			
2010-05-17	06:55:00	8215	2010	5	17	6	55	7.9			
2010-05-17	07:00:00	8220	2010	5	17	7	0	7.9			
2010-05-17	07:05:00	8225	2010	5	17	7	5	6.6			
2010-05-17	07:10:00	8230	2010	5	17	7	10	5.3			
2010-05-17	07:15:00	8235	2010	5	17	7	15	7.9			
2010-05-17	07:20:00	8240	2010	5	17	7	20	5.3			
2010-05-17	07:25:00	8245	2010	5	17	7	25	5.3			
2010-05-17	07:30:00	8250	2010	5	17	7	30	7.9			
2010-05-17	07:35:00	8255	2010	5	17	7	35	6.7			
2010-05-17	07:40:00	8260	2010	5	17	7	40	5.4			
2010-05-17	07:45:00	8265	2010	5	17	7	45	7.9			
2010-05-17	07:50:00	8270	2010	5	17	7	50	7.9			
2010-05-17	07:55:00	8275	2010	5	17	7	55	7.9			
2010-05-17	08:00:00	8280	2010	5	17	8	0	7.9			
2010-05-17	08:05:00	8285	2010	5	17	8	5	6.6			
2010-05-17	08:10:00	8290	2010	5	17	8	10	5.3			
2010-05-17	08:15:00	8295	2010	5	17	8	15	5.2			
2010-05-17	08:20:00	8300	2010	5	17	8	20	7.9			
2010-05-17	08:25:00	8305	2010	5	17	8	25	7.9			
2010-05-17	08:30:00	8310	2010	5	17	8	30	7.9			
2010-05-17	08:35:00	8315	2010	5	17	8	35	7.9			
2010-05-17	08:40:00	8320	2010	5	17	8	40	7.9			
2010-05-17	08:45:00	8325	2010	5	17	8	45	5.1			
2010-05-17	08:50:00	8330	2010	5	17	8	50	7.9			
2010-05-17	08:55:00	8335	2010	5	17	8	55	7.9			
2010-05-17	09:00:00	8340	2010	5	17	9	0	7.9			
2010-05-17	09:05:00	8345	2010	5	17	9	5	7.9			
2010-05-17	09:10:00	8350	2010	5	17	9	10	7.9			
2010-05-17	09:15:00	8355	2010	5	17	9	15	7.9			
2010-05-17	09:20:00	8360	2010	5	17	9	20	7.9			
2010-05-17	09:25:00	8365	2010	5	17	9	25	7.9			
2010-05-17	09:30:00	8370	2010	5	17	9	30	7.9			
2010-05-17	09:35:00	8375	2010	5	17	9	35	7.9			
2010-05-17	09:40:00	8380	2010	5	17	9	40	7.9			
2010-05-17	09:45:00	8385	2010	5	17	9	45	7.9			
2010-05-17	09:50:00	8390	2010	5	17	9	50	7.9			
2010-05-17	09:55:00	8395	2010	5	17	9	55	7.9			
2010-05-17	10:00:00	8400	2010	5	17	10	0	7.9			
2010-05-17	10:05:00	8405	2010	5	17	10	5	7.9			
2010-05-17	10:10:00	8410	2010	5	17	10	10	7.9			
2010-05-17	10:15:00	8415	2010	5	17	10	15	7.9			
2010-05-17	10:20:00	8420	2010	5	17	10	20	7.9			
2010-05-17	10:25:00	8425	2010	5	17	10	25	7.9			
2010-05-17	10:30:00	8430	2010	5	17	10	30	7.9			
2010-05-17	10:35:00	8435	2010	5	17	10	35	7.9			
2010-05-17	10:40:00	8440	2010	5	17	10	40	7.9			
2010-05-17	10:45:00	8445	2010	5	17	10	45	7.9			
2010-05-17	10:50:00	8450	2010	5	17	10	50	7.9			
2010-05-17	10:55:00	8455	2010	5	17	10	55	5.2			
2010-05-17	11:00:00	8460	2010	5	17	11	0	7.9			
2010-05-17	11:05:00	8465	2010	5	17	11	5	6.6			
2010-05-17	11:10:00	8470	2010	5	17	11	10	5.2			
2010-05-17	11:15:00	8475	2010	5	17	11	15	5.2			
2010-05-17	11:20:00	8480	2010	5	17	11	20	5.2			
2010-05-17	11:25:00	8485	2010	5	17	11	25	5.2			
2010-05-17	11:30:00	8490	2010	5	17	11	30	7.9			
2010-05-17	11:35:00	8495	2010	5	17	11	35	6.6			
2010-05-17	11:40:00	8500	2010	5	17	11	40	5.2			
2010-05-17	11:45:00	8505	2010	5	17	11	45	7.9			
2010-05-17	11:50:00	8510	2010	5	17	11	50	7.9			
2010-05-17	11:55:00	8515	2010	5	17	11	55	7.9			
2010-05-17	12:00:00	8520	2010	5	17	12	0	7.9			
2010-05-17	12:05:00	8525	2010	5	17	12	5	7.9			
2010-05-17	12:10:00	8530	2010	5	17	12	10	7.9			
2010-05-17	12:15:00	8535	2010	5	17	12	15	7.9			
2010-05-17	12:20:00	8540	2010	5	17	12	20	7.9			
2010-05-17	12:25:00	8545	2010	5	17	12	25	5.3			
2010-05-17	12:30:00	8550	2010	5	17	12	30	7.9			
2010-05-17	12:35:00	8555	2010	5	17	12	35	6.6			
2010-05-17	12:40:00	8560	2010	5	17	12	40	5.2			
2010-05-17	12:45:00	8565	2010	5	17	12	45	5.3			
2010-05-17	12:50:00	8570	2010	5	17	12	50	5.3			
2010-05-17	12:55:00	8575	2010	5	17	12	55	5.3			
2010-05-17	13:00:00	8580	2010	5	17	13	0	5.3			
2010-05-17	13:05:00	8585	2010	5	17	13	5	5.3			
2010-05-17	13:10:00	8590	2010	5	17	13	10	5.3			
2010-05-17	13:15:00	8595	2010	5	17	13	15	5.3			
2010-05-17	13:20:00	8600	2010	5	17	13	20	5.3			
2010-05-17	13:25:00	8605	2010	5	17	13	25	5.3			
2010-05-17	13:30:00	8610	2010	5	17	13	30	5.3			
2010-05-17	13:35:00	8615	2010	5	17	13	35	5.4			
2010-05-17	13:40:00	8620	2010	5	17	13	40	5.4			
2010-05-17	13:45:00	8625	2010	5	17	13	45	5.4			
2010-05-17	13:50:00	8630	2010	5	17	13	50	5.3			
2010-05-17	13:55:00	8635	2010	5	17	13	55	5.3			
2010-05-17	14:00:00	8640	2010	5	17	14	0	5.4			
2010-05-17	14:05:00	8645	2010	5	17	14	5	6.7			
2010-05-17	14:10:00	8650	2010	5	17	14	10	7.9			
2010-05-17	14:15:00	8655	2010	5	17	14	15	7.9			
2010-05-17	14:20:00	8660	2010	5	17	14	20	5.4			
2010-05-17	14:25:00	8665	2010	5	17	14	25	5.4			
2010-05-17	14:30:00	8670	2010	5	17	14	30	5.3			
2010-05-17	14:35:00	8675	2010	5	17	14	35	6.6			
2010-05-17	14:40:00	8680	2010	5	17	14	40	7.9			
2010-05-17	14:45:00	8685	2010	5	17	14	45	5.3			
2010-05-17	14:50:00	8690	2010	5	17	14	50	5.4			
2010-05-17	14:55:00	8695	2010	5	17	14	55	5.4			
2010-05-17	15:00:00	8700	2010	5	17	15	0	5.3			
2010-05-17	15:05:00	8705	2010	5	17	15	5	5.3			
2010-05-17	15:10:00	8710	2010	5	17	15	10	5.2			
2010-05-17	15:15:00	8715	2010	5	17	15	15	5.3			
2010-05-17	15:20:00	8720	2010	5	17	15	20	5.2			
2010-05-17	15:25:00	8725	2010	5	17	15	25	5.3			
2010-05-17	15:30:00	8730	2010	5	17	15	30	5.3			
2010-05-17	15:35:00	8735	2010	5	17	15	35	5.4			
2010-05-17	15:40:00	8740	2010	5	17	15	40	5.4			
2010-05-17	15:45:00	8745	2010	5	17	15	45	5.4			
2010-05-17	15:50:00	8750	2010	5	17	15	50	5.3			
2010-05-17	15:55:00	8755	2010	5	17	15	55	5.3			
2010-05-17	16:00:00	8760	2010	5	17	16	0	5.3			
2010-05-17	16:05:00	8765	2010	5	17	16	5	5.3			
2010-05-17	16:10:00	8770	2010	5	17	16	10	5.3			
2010-05-17	16:15:00	8775	2010	5	17	16	15	5.3			
2010-05-17	16:20:00	8780	2010	5	17	16	20	5.3			
2010-05-17	16:25:00	8785	2010	5	17	16	25	5.2			
2010-05-17	16:30:00	8790	2010	5	17	16	30	5.2			
2010-05-17	16:35:00	8795	2010	5	17	16	35	5.2			
2010-05-17	16:40:00	8800	2010	5	17	16	40	5.2			
2010-05-17	16:45:00	8805	2010	5	17	16	45	5.3			
2010-05-17	16:50:00	8810	2010	5	17	16	50	5.4			
2010-05-17	16:55:00	8815	2010	5	17	16	55	5.2			
2010-05-17	17:00:00	8820	2010	5	17	17	0	5.2			
2010-05-17	17:05:00	8825	2010	5	17	17	5	5.2			
2010-05-17	17:10:00	8830	2010	5	17	17	10	5.2			
2010-05-17	17:15:00	8835	2010	5	17	17	15	5.2			
2010-05-17	17:20:00	8840	2010	5	17	17	20	5.2			
2010-05-17	17:25:00	8845	2010	5	17	17	25	5.1			
2010-05-17	17:30:00	8850	2010	5	17	17	30	5.2			
2010-05-17	17:35:00	8855	2010	5	17	17	35	5.2			
2010-05-17	17:40:00	8860	2010	5	17	17	40	5.1			
2010-05-17	17:45:00	8865	2010	5	17	17	45	5.2			
2010-05-17	17:50:00	8870	2010	5	17	17	50	5.2			
2010-05-17	17:55:00	8875	2010	5	17	17	55	5			
2010-05-17	18:00:00	8880	2010	5	17	18	0	5.2			
2010-05-17	18:05:00	8885	2010	5	17	18	5	5.2			
2010-05-17	18:10:00	8890	2010	5	17	18	10	5.1			
2010-05-17	18:15:00	8895	2010	5	17	18	15	5.1			
2010-05-17	18:20:00	8900	2010	5	17	18	20	5.1			
2010-05-17	18:25:00	8905	2010	5	17	18	25	5.1			
2010-05-17	18:30:00	8910	2010	5	17	18	30	5			
2010-05-17	18:35:00	8915	2010	5	17	18	35	5.1			
2010-05-17	18:40:00	8920	2010	5	17	18	40	5.1			
2010-05-17	18:45:00	8925	2010	5	17	18	45	5.1			
2010-05-17	18:50:00	8930	2010	5	17	18	50	5			
2010-05-17	18:55:00	8935	2010	5	17	18	55	5			
2010-05-17	19:00:00	8940	2010	5	17	19	0	5.1			
2010-05-17	19:05:00	8945	2010	5	17	19	5	5.1			
2010-05-17	19:10:00	8950	2010	5	17	19	10	5			
2010-05-17	19:15:00	8955	2010	5	17	19	15	5			
2010-05-17	19:20:00	8960	2010	5	17	19	20	5			
2010-05-17	19:25:00	8965	2010	5	17	19	25	5			
2010-05-17	19:30:00	8970	2010	5	17	19	30	5			
2010-05-17	19:35:00	8975	2010	5	17	19	35	5			
2010-05-17	19:40:00	8980	2010	5	17	19	40	5			
2010-05-17	19:45:00	8985	2010	5	17	19	45	5			
2010-05-17	19:50:00	8990	2010	5	17	19	50	5			
2010-05-17	19:55:00	8995	2010	5	17	19	55	5.1			
2010-05-17	20:00:00	9000	2010	5	17	20	0	5			
2010-05-17	20:05:00	9005	2010	5	17	20	5	5			
2010-05-17	20:10:00	9010	2010	5	17	20	10	5			
2010-05-17	20:15:00	9015	2010	5	17	20	15	5			
2010-05-17	20:20:00	9020	2010	5	17	20	20	5			
2010-05-17	20:25:00	9025	2010	5	17	20	25	5			
2010-05-17	20:30:00	9030	2010	5	17	20	30	5			
2010-05-17	20:35:00	9035	2010	5	17	20	35	5			
2010-05-17	20:40:00	9040	2010	5	17	20	40	5			
2010-05-17	20:45:00	9045	2010	5	17	20	45	5			
2010-05-17	20:50:00	9050	2010	5	17	20	50	5			
2010-05-17	20:55:00	9055	2010	5	17	20	55	5			
2010-05-17	21:00:00	9060	2010	5	17	21	0	5			
2010-05-17	21:05:00	9065	2010	5	17	21	5	5			
2010-05-17	21:10:00	9070	2010	5	17	21	10	5			
2010-05-17	21:15:00	9075	2010	5	17	21	15	5			
2010-05-17	21:20:00	9080	2010	5	17	21	20	5			
2010-05-17	21:25:00	9085	2010	5	17	21	25	5			
2010-05-17	21:30:00	9090	2010	5	17	21	30	5			
2010-05-17	21:35:00	9095	2010	5	17	21	35	5			
2010-05-17	21:40:00	9100	2010	5	17	21	40	5			
2010-05-17	21:45:00	9105	2010	5	17	21	45	5			
2010-05-17	21:50:00	9110	2010	5	17	21	50	5			
2010-05-17	21:55:00	9115	2010	5	17	21	55	5			
2010-05-17	22:00:00	9120	2010	5	17	22	0	5			
2010-05-17	22:05:00	9125	2010	5	17	22	5	5			
2010-05-17	22:10:00	9130	2010	5	17	22	10	5			
2010-05-17	22:15:00	9135	2010	5	17	22	15	5			
2010-05-17	22:20:00	9140	2010	5	17	22	20	5			
2010-05-17	22:25:00	9145	2010	5	17	22	25	5			
2010-05-17	22:30:00	9150	2010	5	17	22	30	5			
2010-05-17	22:35:00	9155	2010	5	17	22	35	4.5			
2010-05-17	22:40:00	9160	2010	5	17	22	40	3.9			
2010-05-17	22:45:00	9165	2010	5	17	22	45	5			
2010-05-17	22:50:00	9170	2010	5	17	22	50	5			
2010-05-17	22:55:00	9175	2010	5	17	22	55	5			
2010-05-17	23:00:00	9180	2010	5	17	23	0	5			
2010-05-17	23:05:00	9185	2010	5	17	23	5	5			
2010-05-17	23:10:00	9190	2010	5	17	23	10	5			
2010-05-17	23:15:00	9195	2010	5	17	23	15	3.9			
2010-05-17	23:20:00	9200	2010	5	17	23	20	5			
2010-05-17	23:25:00	9205	2010	5	17	23	25	5			
2010-05-17	23:30:00	9210	2010	5	17	23	30	4			
2010-05-17	23:35:00	9215	2010	5	17	23	35	4.5			
2010-05-17	23:40:00	9220	2010	5	17	23	40	5			
2010-05-17	23:45:00	9225	2010	5	17	23	45	5			
2010-05-17	23:50:00	9230	2010	5	17	23	50	5			
2010-05-17	23:55:00	9235	2010	5	17	23	55	5			
2010-05-18	00:00:00	9240	2010	5	18	0	0	5			
2010-05-18	00:05:00	9245	2010	5	18	0	5	5			
2010-05-18	00:10:00	9250	2010	5	18	0	10	5			
2010-05-18	00:15:00	9255	2010	5	18	0	15	5			
2010-05-18	00:20:00	9260	2010	5	18	0	20	5			
2010-05-18	00:25:00	9265	2010	5	18	0	25	5			
2010-05-18	00:30:00	9270	2010	5	18	0	30	5			
2010-05-18	00:35:00	9275	2010	5	18	0	35	5			
2010-05-18	00:40:00	9280	2010	5	18	0	40	5			
2010-05-18	00:45:00	9285	2010	5	18	0	45	5			
2010-05-18	00:50:00	9290	2010	5	18	0	50	3.9			
2010-05-18	00:55:00	9295	2010	5	18	0	55	3.9			
2010-05-18	01:00:00	9300	2010	5	18	1	0	3.9			
2010-05-18	01:05:00	9305	2010	5	18	1	5	3.4			
2010-05-18	01:10:00	9310	2010	5	18	1	10	2.8			
2010-05-18	01:15:00	9315	2010	5	18	1	15	5			
2010-05-18	01:20:00	9320	2010	5	18	1	20	3.9			
2010-05-18	01:25:00	9325	2010	5	18	1	25	3.9			
2010-05-18	01:30:00	9330	2010	5	18	1	30	5			
2010-05-18	01:35:00	9335	2010	5	18	1	35	4.5			
2010-05-18	01:40:00	9340	2010	5	18	1	40	3.9			
2010-05-18	01:45:00	9345	2010	5	18	1	45	3.9			
2010-05-18	01:50:00	9350	2010	5	18	1	50	5			
2010-05-18	01:55:00	9355	2010	5	18	1	55	5.1			
2010-05-18	02:00:00	9360	2010	5	18	2	0	3.9			
2010-05-18	02:05:00	9365	2010	5	18	2	5	3.9			
2010-05-18	02:10:00	9370	2010	5	18	2	10	3.9			
2010-05-18	02:15:00	9375	2010	5	18	2	15	3.9			
2010-05-18	02:20:00	9380	2010	5	18	2	20	3.9			
2010-05-18	02:25:00	9385	2010	5	18	2	25	5			
2010-05-18	02:30:00	9390	2010	5	18	2	30	5			
2010-05-18	02:35:00	9395	2010	5	18	2	35	4.5			
2010-05-18	02:40:00	9400	2010	5	18	2	40	3.9			
2010-05-18	02:45:00	9405	2010	5	18	2	45	5			
2010-05-18	02:50:00	9410	2010	5	18	2	50	3.9			
2010-05-18	02:55:00	9415	2010	5	18	2	55	5			
2010-05-18	03:00:00	9420	2010	5	18	3	0	5			
2010-05-18	03:05:00	9425	2010	5	18	3	5	4.5			
2010-05-18	03:10:00	9430	2010	5	18	3	10	3.9			
2010-05-18	03:15:00	9435	2010	5	18	3	15	3.9			
2010-05-18	03:20:00	9440	2010	5	18	3	20	3.9			
2010-05-18	03:25:00	9445	2010	5	18	3	25	2.5			
2010-05-18	03:30:00	9450	2010	5	18	3	30	3.9			
2010-05-18	03:35:00	9455	2010	5	18	3	35	3.9			
2010-05-18	03:40:00	9460	2010	5	18	3	40	3.9			
2010-05-18	03:45:00	9465	2010	5	18	3	45	5			
2010-05-18	03:50:00	9470	2010	5	18	3	50	3.9			
2010-05-18	03:55:00	9475	2010	5	18	3	55	2.5			
2010-05-18	04:00:00	9480	2010	5	18	4	0	3.9			
2010-05-18	04:05:00	9485	2010	5	18	4	5	3.9			
2010-05-18	04:10:00	9490	2010	5	18	4	10	3.9			
2010-05-18	04:15:00	9495	2010	5	18	4	15	5			
2010-05-18	04:20:00	9500	2010	5	18	4	20	3.9			
2010-05-18	04:25:00	9505	2010	5	18	4	25	5			
2010-05-18	04:30:00	9510	2010	5	18	4	30	5			
2010-05-18	04:35:00	9515	2010	5	18	4	35	4.5			
2010-05-18	04:40:00	9520	2010	5	18	4	40	3.9			
2010-05-18	04:45:00	9525	2010	5	18	4	45	5			
2010-05-18	04:50:00	9530	2010	5	18	4	50	5			
2010-05-18	04:55:00	9535	2010	5	18	4	55	5			
2010-05-18	05:00:00	9540	2010	5	18	5	0	5			
2010-05-18	05:05:00	9545	2010	5	18	5	5	4.5			
2010-05-18	05:10:00	9550	2010	5	18	5	10	3.9			
2010-05-18	05:15:00	9555	2010	5	18	5	15	5			
2010-05-18	05:20:00	9560	2010	5	18	5	20	5			
2010-05-18	05:25:00	9565	2010	5	18	5	25	5			
2010-05-18	05:30:00	9570	2010	5	18	5	30	3.9			
2010-05-18	05:35:00	9575	2010	5	18	5	35	4.5			
2010-05-18	05:40:00	9580	2010	5	18	5	40	5			
2010-05-18	05:45:00	9585	2010	5	18	5	45	3.9			
2010-05-18	05:50:00	9590	2010	5	18	5	50	5			
2010-05-18	05:55:00	9595	2010	5	18	5	55	5			
2010-05-18	06:00:00	9600	2010	5	18	6	0	5			
2010-05-18	06:05:00	9605	2010	5	18	6	5	5.1			
2010-05-18	06:10:00	9610	2010	5	18	6	10	5.1			
2010-05-18	06:15:00	9615	2010	5	18	6	15	5.4			
2010-05-18	06:20:00	9620	2010	5	18	6	20	5.1			
2010-05-18	06:25:00	9625	2010	5	18	6	25	3.9			
2010-05-18	06:30:00	9630	2010	5	18	6	30	4.6			
2010-05-18	06:35:00	9635	2010	5	18	6	35	4.8			
2010-05-18	06:40:00	9640	2010	5	18	6	40	5			
2010-05-18	06:45:00	9645	2010	5	18	6	45	3.9			
2010-05-18	06:50:00	9650	2010	5	18	6	50	5			
2010-05-18	06:55:00	9655	2010	5	18	6	55	5.1			
2010-05-18	07:00:00	9660	2010	5	18	7	0	5.1			
2010-05-18	07:05:00	9665	2010	5	18	7	5	5			
2010-05-18	07:10:00	9670	2010	5	18	7	10	5			
2010-05-18	07:15:00	9675	2010	5	18	7	15	4.9			
2010-05-18	07:20:00	9680	2010	5	18	7	20	4.2			
2010-05-18	07:25:00	9685	2010	5	18	7	25	5.1			
2010-05-18	07:30:00	9690	2010	5	18	7	30	5.2			
2010-05-18	07:35:00	9695	2010	5	18	7	35	5.4			
2010-05-18	07:40:00	9700	2010	5	18	7	40	5.5			
2010-05-18	07:45:00	9705	2010	5	18	7	45	5			
2010-05-18	07:50:00	9710	2010	5	18	7	50	5			
2010-05-18	07:55:00	9715	2010	5	18	7	55	5			
2010-05-18	08:00:00	9720	2010	5	18	8	0	3.7			
2010-05-18	08:05:00	9725	2010	5	18	8	5	4			
2010-05-18	08:10:00	9730	2010	5	18	8	10	4.3			
2010-05-18	08:15:00	9735	2010	5	18	8	15	3.6			
2010-05-18	08:20:00	9740	2010	5	18	8	20	5.4			
2010-05-18	08:25:00	9745	2010	5	18	8	25	5.5			
2010-05-18	08:30:00	9750	2010	5	18	8	30	5.4			
2010-05-18	08:35:00	9755	2010	5	18	8	35	5.3			
2010-05-18	08:40:00	9760	2010	5	18	8	40	5.1			
2010-05-18	08:45:00	9765	2010	5	18	8	45	5.2			
2010-05-18	08:50:00	9770	2010	5	18	8	50	5.4			
2010-05-18	08:55:00	9775	2010	5	18	8	55	5.6			
2010-05-18	09:00:00	9780	2010	5	18	9	0	5.7			
2010-05-18	09:05:00	9785	2010	5	18	9	5	5.9			
2010-05-18	09:10:00	9790	2010	5	18	9	10	6			
2010-05-18	09:15:00	9795	2010	5	18	9	15	5.2			
2010-05-18	09:20:00	9800	2010	5	18	9	20	5.2			
2010-05-18	09:25:00	9805	2010	5	18	9	25	5.5			
2010-05-18	09:30:00	9810	2010	5	18	9	30	5.9			
2010-05-18	09:35:00	9815	2010	5	18	9	35	5.8			
2010-05-18	09:40:00	9820	2010	5	18	9	40	5.7			
2010-05-18	09:45:00	9825	2010	5	18	9	45	5.8			
2010-05-18	09:50:00	9830	2010	5	18	9	50	5.7			
2010-05-18	09:55:00	9835	2010	5	18	9	55	5.8			
2010-05-18	10:00:00	9840	2010	5	18	10	0	5.7			
2010-05-18	10:05:00	9845	2010	5	18	10	5	5.6			
2010-05-18	10:10:00	9850	2010	5	18	10	10	5.5			
